,60,11,16,42,19,52,76,1,77,38,13,30,17,28,36,47,37,18,54,75,27,68,49,73,33,61,21
Label,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,1
['1'],15010.02997,9365.323212,9462.56331,10509.07265,11700.72741,12901.23727,13655.60342,12545.27455,17889.03441,9257.053463,10552.55565,11036.59798,11623.64696,9987.562404,12373.86712,14101.88439,15887.5432,6059.370253,10077.94985,11009.93142,11530.73203,8090.208268,11583.40006,13008.84116,13927.51077,10370.73717,14681.50396
['1'],15010.02997,9365.323212,9462.56331,10509.07265,11700.72741,12901.23727,13655.60342,12545.27455,17889.03441,9257.053463,10552.55565,11036.59798,11623.64696,9987.562404,12373.86712,14101.88439,15887.5432,6059.370253,10077.94985,11009.93142,11530.73203,8090.208268,11583.40006,13008.84116,13927.51077,10370.73717,14681.50396
['2'],110091.9271,0.0,178968.1044,180074.3469,177133.6565,0.0,175694.1811,167237.3424,121794.0587,222360.6654,168069.3216,0.0,153854.2472,194964.9741,184941.6236,144867.6699,137115.2144,0.0,168295.3984,197233.3821,175992.3346,210669.9104,0.0,181592.1991,0.0,173400.6646,122839.3043
['2'],110091.9271,0.0,178968.1044,180074.3469,177133.6565,0.0,175694.1811,167237.3424,121794.0587,222360.6654,168069.3216,0.0,153854.2472,194964.9741,184941.6236,144867.6699,137115.2144,0.0,168295.3984,197233.3821,175992.3346,210669.9104,0.0,181592.1991,0.0,173400.6646,122839.3043
['3'],77556.50875,55931.21662,59433.06774,59534.70927,60210.04088,58134.98861,61086.63142,59733.29429,90603.57073,58305.78407,59959.99225,62377.97534,64936.4268,60105.66761,66705.53935,74518.90678,84504.10344,73786.02145,55280.98696,61514.66343,61785.7127,58255.10233,56849.06521,62517.73447,69166.99105,58286.49662,74597.12302
['3'],77556.50875,55931.21662,59433.06774,59534.70927,60210.04088,58134.98861,61086.63142,59733.29429,90603.57073,58305.78407,59959.99225,62377.97534,64936.4268,60105.66761,66705.53935,74518.90678,84504.10344,73786.02145,55280.98696,61514.66343,61785.7127,58255.10233,56849.06521,62517.73447,69166.99105,58286.49662,74597.12302
['4'],44531.74297,39832.62745,29573.79513,28135.79061,34658.67767,39960.20491,37661.19297,36241.90425,42481.13638,31940.12574,30411.85354,31281.87229,30888.93323,30037.52589,37391.63142,36944.53886,38005.05179,27408.913,38915.11464,36424.13633,0.0,31544.92547,38868.76621,36592.3974,41008.97299,36079.43273,36953.11436
['4'],44531.74297,39832.62745,29573.79513,28135.79061,34658.67767,39960.20491,37661.19297,36241.90425,42481.13638,31940.12574,30411.85354,31281.87229,30888.93323,30037.52589,37391.63142,36944.53886,38005.05179,27408.913,38915.11464,36424.13633,0.0,31544.92547,38868.76621,36592.3974,41008.97299,36079.43273,36953.11436
