,12,35,66,65,53,14,7,20,40,4,55,5,56,67,43,10,74,15,22,78,32,23,46,71,26,63,58,41,2,9,57,70,45,39,51,34,69,6,59,50,62,29,72,44,48,8,64,24,25,31,3
Label,1,1,2,2,2,1,1,1,1,1,2,1,2,2,1,1,2,1,1,2,1,1,1,2,1,2,2,1,1,1,2,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,1,1
['45'],7561.174557,8107.973672,6829.74014,7697.608997,7796.637526,7268.154463,7955.077136,6787.73055,7302.374238,8017.917859,6644.014064,7602.21468,6996.401469,7036.228286,7978.109783,7261.0,7895.073264,7662.167201,7340.830131,7229.915578,7419.010255,7332.630531,8253.017053,6911.523932,7196.623604,7514.544956,6950.383641,7420.663678,7701.571527,7194.547389,7078.126095,7741.338905,8018.172694,8053.588831,7237.000081,7729.036419,6664.102972,8246.381105,7305.941234,7339.957476,7612.779764,6846.919337,7211.14807,7856.683534,8188.578215,7459.719411,7694.356063,7717.054184,7366.469005,7788.698509,8041.913606
['45'],7561.174557,8107.973672,6829.74014,7697.608997,7796.637526,7268.154463,7955.077136,6787.73055,7302.374238,8017.917859,6644.014064,7602.21468,6996.401469,7036.228286,7978.109783,7261.0,7895.073264,7662.167201,7340.830131,7229.915578,7419.010255,7332.630531,8253.017053,6911.523932,7196.623604,7514.544956,6950.383641,7420.663678,7701.571527,7194.547389,7078.126095,7741.338905,8018.172694,8053.588831,7237.000081,7729.036419,6664.102972,8246.381105,7305.941234,7339.957476,7612.779764,6846.919337,7211.14807,7856.683534,8188.578215,7459.719411,7694.356063,7717.054184,7366.469005,7788.698509,8041.913606
['62'],15535.38061,15762.94396,11673.40133,12162.73291,11013.65872,12169.90417,18062.91823,13858.08775,15084.08259,15142.11135,14082.61559,12932.27225,12211.80327,14139.66354,13996.22322,16610.0,12106.89514,12582.9898,15493.76945,12458.5067,15485.71188,14035.81563,12345.69704,16265.6421,13461.85139,11277.55723,13066.41745,13836.76779,14032.69105,15460.66969,12006.93594,18083.18028,11671.54499,12886.24737,11957.7195,17143.8674,13841.19978,14967.0707,13078.15916,11765.42332,12865.71126,14167.87395,15719.69496,12242.66899,12191.62148,15809.94614,12549.76006,14431.98739,14619.67812,16599.42356,13260.48095
['62'],15535.38061,15762.94396,11673.40133,12162.73291,11013.65872,12169.90417,18062.91823,13858.08775,15084.08259,15142.11135,14082.61559,12932.27225,12211.80327,14139.66354,13996.22322,16610.0,12106.89514,12582.9898,15493.76945,12458.5067,15485.71188,14035.81563,12345.69704,16265.6421,13461.85139,11277.55723,13066.41745,13836.76779,14032.69105,15460.66969,12006.93594,18083.18028,11671.54499,12886.24737,11957.7195,17143.8674,13841.19978,14967.0707,13078.15916,11765.42332,12865.71126,14167.87395,15719.69496,12242.66899,12191.62148,15809.94614,12549.76006,14431.98739,14619.67812,16599.42356,13260.48095
['87'],8859.421794,9080.301029,8201.616762,9492.015437,8459.491441,9169.973722,8946.523763,7965.146146,10351.70419,9244.461462,7769.065709,8775.512656,7663.33813,7586.414179,8788.591676,8755.0,8388.963791,7211.904236,8321.27568,7028.502471,8553.303377,8143.085315,8090.181368,8210.169866,7423.398239,8397.326054,7309.512112,8229.066642,8772.121926,8872.50892,7698.558442,8113.56769,8116.695747,7206.042077,7593.066835,9179.231473,7050.654663,8086.041658,8513.038283,7720.442275,8636.137044,8440.140352,7829.456071,8317.127985,7712.922485,7747.731289,9324.359829,7731.507852,8359.495111,9134.568047,8391.506952
['87'],8859.421794,9080.301029,8201.616762,9492.015437,8459.491441,9169.973722,8946.523763,7965.146146,10351.70419,9244.461462,7769.065709,8775.512656,7663.33813,7586.414179,8788.591676,8755.0,8388.963791,7211.904236,8321.27568,7028.502471,8553.303377,8143.085315,8090.181368,8210.169866,7423.398239,8397.326054,7309.512112,8229.066642,8772.121926,8872.50892,7698.558442,8113.56769,8116.695747,7206.042077,7593.066835,9179.231473,7050.654663,8086.041658,8513.038283,7720.442275,8636.137044,8440.140352,7829.456071,8317.127985,7712.922485,7747.731289,9324.359829,7731.507852,8359.495111,9134.568047,8391.506952
['90'],1517.216196,1860.348874,1778.578161,1807.173885,1562.680898,2064.548405,1892.081871,1983.077464,2143.256999,2065.573904,1514.452121,2045.295867,1210.565097,2365.913251,2019.355588,1660.0,1999.479324,1629.156596,1921.081824,1902.36426,2121.939141,1759.87804,1972.375897,1712.869206,1821.139156,1709.312166,1854.23129,2401.432334,1966.567897,1669.205046,1292.838084,1792.816993,2346.223414,1817.615171,1544.467896,2197.022634,1779.823671,1732.89941,1716.153361,1546.062151,1707.48637,1817.520635,1413.724567,2222.680755,1713.067046,2059.4967,2218.327842,1829.593461,2171.386577,2068.204086,1839.164995
['90'],1517.216196,1860.348874,1778.578161,1807.173885,1562.680898,2064.548405,1892.081871,1983.077464,2143.256999,2065.573904,1514.452121,2045.295867,1210.565097,2365.913251,2019.355588,1660.0,1999.479324,1629.156596,1921.081824,1902.36426,2121.939141,1759.87804,1972.375897,1712.869206,1821.139156,1709.312166,1854.23129,2401.432334,1966.567897,1669.205046,1292.838084,1792.816993,2346.223414,1817.615171,1544.467896,2197.022634,1779.823671,1732.89941,1716.153361,1546.062151,1707.48637,1817.520635,1413.724567,2222.680755,1713.067046,2059.4967,2218.327842,1829.593461,2171.386577,2068.204086,1839.164995
['100'],2238.464661,1872.71373,1540.248688,1741.015304,1306.705271,1946.538719,1599.348707,1862.28682,2359.614789,1930.584286,1431.309857,1671.920076,1248.093687,2288.454367,2178.027395,1767.0,2200.383945,2028.107541,2166.761915,1719.578955,1658.667612,1827.610572,2173.053677,1457.414559,2909.888805,1696.684608,1712.098874,2249.262364,1767.452898,1517.061111,1312.328106,1550.10343,1865.064316,1893.401766,1521.788485,1901.9514,2025.482689,1576.260103,1425.576153,1478.079277,1504.403274,1803.646431,1542.626066,1957.168991,1821.384687,1692.069783,1741.900698,1646.513668,2163.378302,2006.728805,1612.435977
['100'],2238.464661,1872.71373,1540.248688,1741.015304,1306.705271,1946.538719,1599.348707,1862.28682,2359.614789,1930.584286,1431.309857,1671.920076,1248.093687,2288.454367,2178.027395,1767.0,2200.383945,2028.107541,2166.761915,1719.578955,1658.667612,1827.610572,2173.053677,1457.414559,2909.888805,1696.684608,1712.098874,2249.262364,1767.452898,1517.061111,1312.328106,1550.10343,1865.064316,1893.401766,1521.788485,1901.9514,2025.482689,1576.260103,1425.576153,1478.079277,1504.403274,1803.646431,1542.626066,1957.168991,1821.384687,1692.069783,1741.900698,1646.513668,2163.378302,2006.728805,1612.435977
['129'],14010.90004,16101.2914,16549.07693,17239.53354,15512.79363,18903.90952,14575.76113,16581.1545,18911.58337,16405.89346,15245.55485,14779.06453,13920.96249,18321.30415,18336.29667,14470.0,18354.07217,17700.08087,18474.91537,16052.50821,15651.24535,16585.12801,18978.38436,15105.40984,18342.13408,15964.67716,15769.10332,18350.74728,16939.52422,14092.46883,13818.42515,15692.75762,17139.57446,16943.35643,13279.92917,16797.33026,16119.56675,14302.27869,15018.2536,14190.87685,15782.61987,17772.85445,13491.6902,19142.61394,17280.1959,15057.09156,17560.8969,16761.43687,19176.38662,16888.13782,15408.70673
['129'],14010.90004,16101.2914,16549.07693,17239.53354,15512.79363,18903.90952,14575.76113,16581.1545,18911.58337,16405.89346,15245.55485,14779.06453,13920.96249,18321.30415,18336.29667,14470.0,18354.07217,17700.08087,18474.91537,16052.50821,15651.24535,16585.12801,18978.38436,15105.40984,18342.13408,15964.67716,15769.10332,18350.74728,16939.52422,14092.46883,13818.42515,15692.75762,17139.57446,16943.35643,13279.92917,16797.33026,16119.56675,14302.27869,15018.2536,14190.87685,15782.61987,17772.85445,13491.6902,19142.61394,17280.1959,15057.09156,17560.8969,16761.43687,19176.38662,16888.13782,15408.70673
['133'],1101.071398,1463.549386,1224.847494,1215.228682,1094.323747,1626.049255,1303.410436,1428.378682,1538.411466,1217.233974,1095.583501,1215.834458,1093.690345,1453.493167,1481.697882,1095.0,1460.146085,1423.908521,1392.187183,1225.942207,1544.238433,1275.240092,1496.482875,1306.787915,1611.719724,1174.362892,1409.389377,1431.348777,1296.705707,1078.142276,968.0043948,1106.488304,1460.661549,1605.412705,1008.099823,1280.929386,1274.055104,1098.941903,1128.444572,1371.718973,1141.349693,1415.168738,1081.515013,1956.048688,1242.120779,1129.8113,1387.752675,1467.047291,1455.21798,1520.415424,1318.574904
['133'],1101.071398,1463.549386,1224.847494,1215.228682,1094.323747,1626.049255,1303.410436,1428.378682,1538.411466,1217.233974,1095.583501,1215.834458,1093.690345,1453.493167,1481.697882,1095.0,1460.146085,1423.908521,1392.187183,1225.942207,1544.238433,1275.240092,1496.482875,1306.787915,1611.719724,1174.362892,1409.389377,1431.348777,1296.705707,1078.142276,968.0043948,1106.488304,1460.661549,1605.412705,1008.099823,1280.929386,1274.055104,1098.941903,1128.444572,1371.718973,1141.349693,1415.168738,1081.515013,1956.048688,1242.120779,1129.8113,1387.752675,1467.047291,1455.21798,1520.415424,1318.574904
['183'],1916.756712,1994.11414,1974.221759,1793.245763,1749.353079,2002.438044,1888.876763,2080.413614,1944.829413,1800.249482,2066.979823,1892.873472,2131.623927,2045.825806,1892.646447,2350.0,2086.777165,1539.360563,1980.227031,1823.196102,1998.622259,1878.993872,1859.99634,2080.276089,2141.63188,1780.485675,1962.729317,1770.164726,1736.725274,1934.088732,1865.628157,1908.054946,2103.352631,1630.674903,1645.391275,1549.695819,1626.88889,1904.33928,1979.420681,1736.8528,2464.226177,2144.720596,1910.466928,1987.417167,2148.692343,1979.022793,2096.048721,1765.756428,2139.353477,2024.293171,1702.367599
